BP_RS10205	holA
BP_RS10210	lptE
BP_RS10215	leuS
BP_RS10220	BP_RS10220
BP_RS10225	BP_RS10225
BP_RS10230	BP_RS10230
BP_RS10235	BP_RS10235
BP_RS10240	BP_RS10240
BP_RS10245	rpmG
BP_RS10250	rpmB
BP_RS10255	BP_RS10255
BP_RS10265	BP_RS10265
BP_RS10270	BP_RS10270
BP_RS10275	BP_RS10275
BP_RS10280	BP_RS10280
BP_RS10285	BP_RS10285
BP_RS10290	bktB
BP_RS10295	BP_RS10295
BP_RS10300	BP_RS10300
BP_RS10305	BP_RS10305
BP_RS10310	BP_RS10310
BP_RS10320	BP_RS10320
BP_RS10325	sodC
BP_RS10330	BP_RS10330
BP_RS10340	BP_RS10340
BP_RS10345	BP_RS10345
BP_RS10350	BP_RS10350
BP_RS10355	BP_RS10355
BP_RS10360	BP_RS10360
BP_RS10365	BP_RS10365
BP_RS10370	BP_RS10370
BP_RS10380	pdxJ
BP_RS10385	acpS
BP_RS10390	nagZ
BP_RS10395	uvrC
BP_RS10400	pgsA
BP_RS10410	queF
BP_RS10415	aceA
BP_RS10420	BP_RS10420
BP_RS10425	BP_RS10425
BP_RS10430	BP_RS10430
BP_RS10435	BP_RS10435
BP_RS10440	BP_RS10440
BP_RS10445	BP_RS10445
BP_RS10450	BP_RS10450
BP_RS10455	BP_RS10455
BP_RS10460	BP_RS10460
BP_RS10465	BP_RS10465
BP_RS10470	BP_RS10470
BP_RS10475	BP_RS10475
BP_RS10480	BP_RS10480
BP_RS10485	BP_RS10485
BP_RS10490	BP_RS10490
BP_RS10500	BP_RS10500
BP_RS10505	BP_RS10505
BP_RS10510	BP_RS10510
BP_RS10515	BP_RS10515
BP_RS10520	BP_RS10520
BP_RS10525	BP_RS10525
BP_RS10530	BP_RS10530
BP_RS10535	BP_RS10535
BP_RS10540	xth
BP_RS10545	BP_RS10545
BP_RS10550	BP_RS10550
BP_RS10555	BP_RS10555
BP_RS10565	BP_RS10565
BP_RS10570	BP_RS10570
BP_RS10575	BP_RS10575
	
BP_RS10590	BP_RS10590
BP_RS10595	gorA
BP_RS10600	BP_RS10600
BP_RS10615	BP_RS10615
BP_RS10620	BP_RS10620
BP_RS10625	BP_RS10625
BP_RS10630	BP_RS10630
BP_RS10635	BP_RS10635
BP_RS10640	BP_RS10640
BP_RS10645	BP_RS10645
BP_RS10650	BP_RS10650
BP_RS10655	BP_RS10655
BP_RS10660	BP_RS10660
BP_RS10665	BP_RS10665
BP_RS10670	BP_RS10670
BP_RS10675	BP_RS10675
BP_RS10680	BP_RS10680
BP_RS10685	BP_RS10685
BP_RS10690	BP_RS10690
BP_RS10695	BP_RS10695
BP_RS10700	BP_RS10700
BP_RS10705	BP_RS10705
BP_RS10710	BP_RS10710
BP_RS10715	BP_RS10715
BP_RS10720	BP_RS10720
BP_RS10725	BP_RS10725
BP_RS10730	BP_RS10730
BP_RS10735	BP_RS10735
BP_RS10740	BP_RS10740
BP_RS10745	BP_RS10745
BP_RS10750	BP_RS10750
BP_RS10755	BP_RS10755
BP_RS10760	BP_RS10760
BP_RS10765	BP_RS10765
BP_RS10775	BP_RS10775
BP_RS10780	BP_RS10780
BP_RS10785	BP_RS10785
BP_RS10795	BP_RS10795
BP_RS10800	BP_RS10800
BP_RS10805	bioD
BP_RS10810	BP_RS10810
BP_RS10815	bioF
BP_RS10820	BP_RS10820
BP_RS10825	BP_RS10825
BP_RS10830	BP_RS10830
BP_RS10835	ccoS
BP_RS10845	ccoO
BP_RS10850	BP_RS10850
BP_RS10855	ccoP
BP_RS10860	ccoG
BP_RS10865	BP_RS10865
BP_RS10870	BP_RS10870
BP_RS10875	BP_RS10875
BP_RS10880	BP_RS10880
BP_RS10885	BP_RS10885
BP_RS10890	BP_RS10890
BP_RS10895	BP_RS10895
BP_RS10900	BP_RS10900
BP_RS10905	BP_RS10905
BP_RS10910	BP_RS10910
BP_RS10915	BP_RS10915
BP_RS10920	rpoD
	
BP_RS10930	dnaG
BP_RS10935	rpsU
BP_RS10940	BP_RS10940
BP_RS10945	BP_RS10945
BP_RS10950	BP_RS10950
BP_RS10955	hflC
BP_RS10960	hflK
BP_RS10965	hflX
BP_RS10970	hfq
BP_RS10975	hisC
BP_RS10980	der
BP_RS10985	bamB
BP_RS10990	BP_RS10990
BP_RS10995	hisS
BP_RS11000	ispG
BP_RS11005	BP_RS11005
BP_RS11010	rlmN
BP_RS11015	ndk
BP_RS11020	BP_RS11020
BP_RS11025	BP_RS11025
BP_RS11035	BP_RS11035
BP_RS11040	BP_RS11040
BP_RS11050	BP_RS11050
BP_RS11055	BP_RS11055
BP_RS11060	hmpA
BP_RS11065	BP_RS11065
BP_RS11070	BP_RS11070
BP_RS11075	ectA
BP_RS11080	BP_RS11080
BP_RS11085	BP_RS11085
BP_RS11090	BP_RS11090
BP_RS11095	BP_RS11095
BP_RS11100	BP_RS11100
BP_RS11105	BP_RS11105
BP_RS11110	BP_RS11110
BP_RS11115	bapA
BP_RS11120	BP_RS11120
BP_RS11125	BP_RS11125
BP_RS11130	BP_RS11130
BP_RS11135	BP_RS11135
BP_RS11140	alr
BP_RS11145	BP_RS11145
BP_RS11150	BP_RS11150
BP_RS11155	BP_RS11155
BP_RS11170	bspR
BP_RS11175	BP_RS11175
BP_RS11180	bscC
BP_RS11185	bscW
BP_RS11190	bscU
BP_RS11195	bscT
BP_RS11200	bscS
BP_RS11205	bscR
BP_RS11210	bscQ
BP_RS11215	bscP
BP_RS11220	bscO
BP_RS11225	bscN
BP_RS11230	bscL
BP_RS11235	bscK
BP_RS11240	bscJ
BP_RS11245	bscI
BP_RS11250	bcr4
BP_RS11255	bcrH2
BP_RS11260	bopB
BP_RS11265	sctB
BP_RS11270	bcrH1
BP_RS11275	BP_RS11275
BP_RS11280	bsp22
BP_RS11285	bopN
BP_RS11290	sycN
BP_RS11295	BP_RS11295
BP_RS11300	BP_RS11300
BP_RS11305	bcrD
BP_RS11310	bscD
BP_RS11315	bscE
BP_RS11320	bscF
BP_RS11325	BP_RS11325
BP_RS11330	BP_RS11330
BP_RS11335	greA
BP_RS11340	BP_RS11340
BP_RS11345	BP_RS11345
	
BP_RS11355	BP_RS11355
BP_RS11360	BP_RS11360
BP_RS11370	BP_RS11370
BP_RS11375	phnX
BP_RS11380	BP_RS11380
BP_RS11385	BP_RS11385
BP_RS11390	BP_RS11390
BP_RS11395	BP_RS11395
BP_RS11400	BP_RS11400
BP_RS11410	htpX
BP_RS11415	BP_RS11415
BP_RS11420	BP_RS11420
BP_RS11425	BP_RS11425
BP_RS11430	BP_RS11430
BP_RS11440	BP_RS11440
BP_RS11445	BP_RS11445
BP_RS11450	BP_RS11450
BP_RS11455	BP_RS11455
BP_RS11460	BP_RS11460
BP_RS11465	BP_RS11465
BP_RS11470	BP_RS11470
BP_RS11475	BP_RS11475
BP_RS11480	BP_RS11480
BP_RS11485	gabT
BP_RS11490	BP_RS11490
BP_RS11495	BP_RS11495
BP_RS11500	BP_RS11500
BP_RS11505	BP_RS11505
BP_RS11510	BP_RS11510
BP_RS11515	BP_RS11515
BP_RS11520	BP_RS11520
BP_RS11525	BP_RS11525
BP_RS11530	BP_RS11530
BP_RS11535	BP_RS11535
BP_RS11540	purD
BP_RS11545	hemF
BP_RS11550	nadD
BP_RS11555	rsfS
BP_RS11560	rlmH
BP_RS11565	BP_RS11565
BP_RS11570	vag8
BP_RS11575	rrf
BP_RS11580	BP_RS11580
BP_RS11585	BP_RS11585
BP_RS11590	BP_RS11590
BP_RS11595	BP_RS11595
BP_RS11600	BP_RS11600
BP_RS11605	rng
BP_RS11610	BP_RS11610
BP_RS11615	BP_RS11615
BP_RS11620	BP_RS11620
BP_RS11625	msbA
BP_RS11630	BP_RS11630
BP_RS11635	BP_RS11635
BP_RS11640	BP_RS11640
BP_RS11645	BP_RS11645
BP_RS11650	BP_RS11650
BP_RS11655	BP_RS11655
BP_RS11660	BP_RS11660
BP_RS11665	BP_RS11665
BP_RS11670	BP_RS11670
BP_RS11675	BP_RS11675
BP_RS11680	dnaE
BP_RS11685	lpxO
BP_RS11690	hrpA
BP_RS11695	argA
BP_RS11700	BP_RS11700
BP_RS11705	BP_RS11705
BP_RS11710	phoU
BP_RS11715	rpiA
BP_RS11720	BP_RS11720
BP_RS11725	rmuC
BP_RS11730	BP_RS11730
BP_RS11735	BP_RS11735
BP_RS11740	BP_RS11740
BP_RS11745	BP_RS11745
BP_RS11750	BP_RS11750
BP_RS11755	potA
BP_RS11760	BP_RS11760
BP_RS11765	BP_RS11765
BP_RS11770	BP_RS11770
BP_RS11775	BP_RS11775
BP_RS11780	BP_RS11780
BP_RS11785	BP_RS11785
BP_RS11790	BP_RS11790
BP_RS11795	BP_RS11795
	
	
BP_RS11805	BP_RS11805
BP_RS11810	BP_RS11810
BP_RS11815	BP_RS11815
BP_RS11820	sdhA
BP_RS11825	sdhD
BP_RS11830	sdhC
BP_RS11835	BP_RS11835
BP_RS11840	BP_RS11840
BP_RS11850	prpC
BP_RS11855	acnD
BP_RS11860	prpF
BP_RS11865	BP_RS11865
BP_RS11870	BP_RS11870
BP_RS11875	BP_RS11875
BP_RS11880	BP_RS11880
BP_RS11890	BP_RS11890
BP_RS11895	BP_RS11895
BP_RS11900	BP_RS11900
BP_RS11905	hslO
BP_RS11910	BP_RS11910
BP_RS11915	BP_RS11915
BP_RS11920	BP_RS11920
BP_RS11925	BP_RS11925
BP_RS11930	BP_RS11930
BP_RS11935	ftsB
BP_RS11940	eno
BP_RS11945	BP_RS11945
BP_RS11950	kdsA
BP_RS11955	BP_RS11955
BP_RS11960	BP_RS11960
BP_RS11965	BP_RS11965
BP_RS11975	BP_RS11975
BP_RS11980	gsiD
BP_RS11985	gsiC
BP_RS11990	gsiB
BP_RS11995	BP_RS11995
BP_RS12000	BP_RS12000
BP_RS12005	BP_RS12005
BP_RS12010	BP_RS12010
BP_RS12020	BP_RS12020
BP_RS12025	BP_RS12025
BP_RS12030	BP_RS12030
BP_RS12035	BP_RS12035
BP_RS12040	BP_RS12040
BP_RS12045	ltaE
BP_RS12050	BP_RS12050
BP_RS12055	acs
BP_RS12065	BP_RS12065
BP_RS12075	BP_RS12075
BP_RS12080	BP_RS12080
BP_RS12085	BP_RS12085
BP_RS12090	BP_RS12090
BP_RS12095	BP_RS12095
BP_RS12100	BP_RS12100
BP_RS12105	BP_RS12105
BP_RS12110	lptF
BP_RS12115	BP_RS12115
BP_RS12120	BP_RS12120
BP_RS12125	BP_RS12125
BP_RS12130	BP_RS12130
BP_RS12135	BP_RS12135
BP_RS12150	BP_RS12150
BP_RS12155	recO
BP_RS12160	era
BP_RS12165	rnc
BP_RS12170	lepB
BP_RS12175	lepA
BP_RS12180	BP_RS12180
BP_RS12185	BP_RS12185
BP_RS12190	BP_RS12190
BP_RS12195	rpoE
BP_RS12200	BP_RS12200
BP_RS12205	fabF
BP_RS12210	acpP
BP_RS12215	fabG
BP_RS12220	fabD
BP_RS12225	BP_RS12225
BP_RS12230	plsX
BP_RS12235	rpmF
BP_RS12240	BP_RS12240
BP_RS12245	BP_RS12245
BP_RS12250	BP_RS12250
BP_RS12255	BP_RS12255
BP_RS12260	BP_RS12260
BP_RS12265	BP_RS12265
BP_RS12270	yaaA
BP_RS12275	BP_RS12275
BP_RS12280	BP_RS12280
BP_RS12285	BP_RS12285
BP_RS12290	BP_RS12290
BP_RS12295	alcA
BP_RS12300	alcB
BP_RS12305	alcC
BP_RS12310	alcD
BP_RS12315	alcE
BP_RS12320	alcR
BP_RS12325	bcr
BP_RS12330	fauA
BP_RS12335	BP_RS12335
	
BP_RS12345	BP_RS12345
BP_RS19550	BP_RS19550
BP_RS12350	BP_RS12350
BP_RS12355	BP_RS12355
BP_RS20220	BP_RS20220
BP_RS12365	serS
BP_RS12370	BP_RS12370
BP_RS12375	lolA
BP_RS12380	BP_RS12380
BP_RS12385	trxB
BP_RS12390	BP_RS12390
BP_RS12395	BP_RS12395
BP_RS12400	BP_RS12400
BP_RS12405	BP_RS12405
BP_RS12410	BP_RS12410
	kdpF
BP_RS12420	kdpA
BP_RS12425	kdpB
BP_RS12430	kdpC
BP_RS12440	kdpE
BP_RS12445	BP_RS12445
BP_RS12450	BP_RS12450
BP_RS12455	BP_RS12455
BP_RS12460	icd
BP_RS12465	BP_RS12465
BP_RS12470	BP_RS12470
BP_RS12475	BP_RS12475
BP_RS12480	BP_RS12480
BP_RS12485	BP_RS12485
BP_RS12490	BP_RS12490
BP_RS12495	BP_RS12495
BP_RS12500	BP_RS12500
BP_RS12505	BP_RS12505
BP_RS12510	dnaJ
BP_RS12515	dnaK
BP_RS12520	BP_RS12520
BP_RS12525	grpE
BP_RS12530	BP_RS12530
BP_RS12535	hemH
BP_RS12540	hrcA
BP_RS12545	BP_RS12545
BP_RS12550	recN
BP_RS12555	fur
BP_RS12560	BP_RS12560
BP_RS12565	dapB
BP_RS12570	murB
BP_RS12575	BP_RS12575
BP_RS12580	BP_RS12580
BP_RS12585	BP_RS12585
BP_RS12590	BP_RS12590
BP_RS12595	purU
BP_RS12600	BP_RS12600
BP_RS12605	BP_RS12605
BP_RS12610	BP_RS12610
BP_RS12615	BP_RS12615
BP_RS12620	BP_RS12620
BP_RS12625	BP_RS12625
BP_RS12630	BP_RS12630
BP_RS12635	folD
BP_RS12640	BP_RS12640
BP_RS12645	BP_RS12645
BP_RS12650	BP_RS12650
BP_RS12655	BP_RS12655
BP_RS12660	BP_RS12660
BP_RS12665	cpaB
	
BP_RS12680	BP_RS12680
BP_RS12685	BP_RS12685
BP_RS12690	BP_RS12690
BP_RS12695	BP_RS12695
BP_RS12700	ppa
BP_RS12705	BP_RS12705
BP_RS12710	BP_RS12710
BP_RS12715	BP_RS12715
BP_RS12720	hemC
	
BP_RS12725	BP_RS12725
BP_RS12730	BP_RS12730
BP_RS12735	sucD
BP_RS12740	sucC
BP_RS12745	BP_RS12745
BP_RS12750	metE
BP_RS12755	BP_RS12755
BP_RS12760	recX
BP_RS12765	recA
BP_RS12770	BP_RS12770
BP_RS12775	BP_RS12775
BP_RS12780	BP_RS12780
BP_RS12785	BP_RS12785
BP_RS12790	BP_RS12790
BP_RS12795	BP_RS12795
BP_RS12800	BP_RS12800
BP_RS12805	BP_RS12805
BP_RS12810	BP_RS12810
BP_RS12815	BP_RS12815
BP_RS12820	BP_RS12820
BP_RS12825	BP_RS12825
BP_RS12830	BP_RS12830
BP_RS12840	BP_RS12840
BP_RS12845	BP_RS12845
BP_RS12850	BP_RS12850
BP_RS12855	BP_RS12855
BP_RS12860	BP_RS12860
BP_RS12865	BP_RS12865
BP_RS12870	BP_RS12870
BP_RS12875	BP_RS12875
BP_RS12885	BP_RS12885
	
BP_RS12895	BP_RS12895
BP_RS12900	BP_RS12900
BP_RS12905	BP_RS12905
BP_RS12910	BP_RS12910
BP_RS12915	BP_RS12915
BP_RS12920	pheT
BP_RS12925	pheS
BP_RS12930	rplT
BP_RS12935	rpmI
BP_RS12940	BP_RS12940
BP_RS12945	dut
BP_RS12950	BP_RS12950
BP_RS12955	BP_RS12955
BP_RS12960	BP_RS12960
BP_RS12965	BP_RS12965
BP_RS12970	BP_RS12970
BP_RS12975	BP_RS12975
BP_RS12980	BP_RS12980
BP_RS12985	BP_RS12985
BP_RS12990	BP_RS12990
BP_RS12995	BP_RS12995
BP_RS13000	BP_RS13000
	
BP_RS13010	BP_RS13010
BP_RS13015	BP_RS13015
BP_RS13020	BP_RS13020
BP_RS13025	BP_RS13025
BP_RS13030	BP_RS13030
BP_RS13035	BP_RS13035
BP_RS13040	BP_RS13040
BP_RS13045	BP_RS13045
BP_RS13050	BP_RS13050
BP_RS13055	BP_RS13055
BP_RS13060	BP_RS13060
BP_RS13065	BP_RS13065
BP_RS13070	BP_RS13070
BP_RS13075	BP_RS13075
BP_RS13085	BP_RS13085
BP_RS13090	BP_RS13090
BP_RS13095	BP_RS13095
BP_RS13100	BP_RS13100
BP_RS13105	BP_RS13105
BP_RS13110	sulP
BP_RS13120	BP_RS13120
BP_RS13125	BP_RS13125
BP_RS13130	BP_RS13130
BP_RS13135	BP_RS13135
BP_RS13140	BP_RS13140
BP_RS13145	BP_RS13145
BP_RS13150	BP_RS13150
BP_RS13160	BP_RS13160
BP_RS13165	BP_RS13165
BP_RS13170	BP_RS13170
BP_RS13175	BP_RS13175
BP_RS13180	guaA
BP_RS13185	guaB
BP_RS13190	BP_RS13190
	
	
BP_RS13205	BP_RS13205
BP_RS13215	BP_RS13215
BP_RS13220	BP_RS13220
BP_RS13225	BP_RS13225
BP_RS13230	BP_RS13230
BP_RS13235	BP_RS13235
BP_RS13240	BP_RS13240
BP_RS13245	BP_RS13245
BP_RS13250	BP_RS13250
BP_RS13255	BP_RS13255
BP_RS19610	BP_RS19610
BP_RS13270	BP_RS13270
BP_RS13275	BP_RS13275
BP_RS13280	BP_RS13280
	
BP_RS13290	BP_RS13290
BP_RS13295	BP_RS13295
BP_RS13300	BP_RS13300
BP_RS13310	BP_RS13310
BP_RS13315	BP_RS13315
BP_RS13320	BP_RS13320
BP_RS13325	BP_RS13325
BP_RS13330	BP_RS13330
BP_RS13335	BP_RS13335
BP_RS13340	BP_RS13340
BP_RS13345	arfB
BP_RS13350	queE
BP_RS13355	queD
BP_RS13360	dctP
BP_RS13365	BP_RS13365
BP_RS13370	BP_RS13370
BP_RS13375	BP_RS13375
BP_RS13385	BP_RS13385
BP_RS13390	BP_RS13390
BP_RS13395	purL
BP_RS13400	BP_RS13400
BP_RS13405	BP_RS13405
BP_RS13410	BP_RS13410
BP_RS13415	BP_RS13415
BP_RS13420	BP_RS13420
BP_RS13425	fimX
BP_RS13430	paaK
BP_RS13435	paaI
BP_RS13440	paaG
BP_RS13445	paaN
BP_RS13450	BP_RS13450
BP_RS13460	paaD
BP_RS13465	paaC
BP_RS13470	paaB
BP_RS13475	paaA
BP_RS13480	paaX
BP_RS13485	BP_RS13485
BP_RS13490	orn
BP_RS13495	BP_RS13495
BP_RS13500	rsgA
BP_RS13510	BP_RS13510
BP_RS13515	BP_RS13515
BP_RS13520	BP_RS13520
BP_RS13525	ggt
BP_RS13530	BP_RS13530
	
BP_RS13550	BP_RS13550
BP_RS13555	BP_RS13555
BP_RS13560	BP_RS13560
BP_RS13565	BP_RS13565
BP_RS13570	argH
BP_RS13575	BP_RS13575
BP_RS13580	BP_RS13580
BP_RS13585	BP_RS13585
BP_RS13590	moaA
BP_RS13595	glp
BP_RS13600	moaB
BP_RS13605	BP_RS13605
BP_RS13610	BP_RS13610
BP_RS13615	moaC
BP_RS13620	BP_RS13620
BP_RS13625	BP_RS13625
BP_RS13630	BP_RS13630
BP_RS13635	BP_RS13635
BP_RS13640	BP_RS13640
BP_RS13645	BP_RS13645
BP_RS13650	bioB
BP_RS13655	BP_RS13655
BP_RS13660	BP_RS13660
BP_RS13665	BP_RS13665
BP_RS13670	BP_RS13670
BP_RS13675	cadR
BP_RS13680	BP_RS13680
BP_RS13685	hutG
BP_RS13690	BP_RS13690
BP_RS13695	BP_RS13695
BP_RS13700	cyoD
BP_RS13705	cyoC
BP_RS13710	cyoB
BP_RS13720	BP_RS13720
BP_RS13725	BP_RS13725
BP_RS13735	BP_RS13735
BP_RS13740	BP_RS13740
BP_RS13755	BP_RS13755
BP_RS13760	BP_RS13760
BP_RS13765	BP_RS13765
BP_RS13770	BP_RS13770
BP_RS13775	BP_RS13775
BP_RS13780	BP_RS13780
BP_RS13785	BP_RS13785
BP_RS13790	BP_RS13790
BP_RS13795	putA
BP_RS13800	BP_RS13800
BP_RS13805	BP_RS13805
BP_RS13810	BP_RS13810
BP_RS13815	clpA
BP_RS13820	pbpC
BP_RS13825	BP_RS13825
BP_RS13830	clpS
BP_RS13835	BP_RS13835
BP_RS13840	BP_RS13840
BP_RS13845	pcaF
BP_RS13850	BP_RS13850
BP_RS13855	sodB
BP_RS13860	xseA
BP_RS13865	BP_RS13865
BP_RS13870	BP_RS13870
BP_RS13875	BP_RS13875
BP_RS13880	lpxK
BP_RS13885	BP_RS13885
BP_RS13890	kdsB
BP_RS13895	adk
BP_RS13900	BP_RS13900
BP_RS13905	murJ
BP_RS13910	BP_RS13910
BP_RS13915	rpsT
BP_RS13920	garL
BP_RS13935	BP_RS13935
BP_RS13950	BP_RS13950
BP_RS13955	BP_RS13955
BP_RS13960	BP_RS13960
BP_RS13965	thrC
BP_RS13970	BP_RS13970
BP_RS13975	alaC
BP_RS13980	BP_RS13980
BP_RS13985	BP_RS13985
BP_RS13990	BP_RS13990
BP_RS13995	pdxA
BP_RS14000	BP_RS14000
BP_RS14005	BP_RS14005
BP_RS14010	BP_RS14010
BP_RS14015	rplI
BP_RS14020	rpsR
BP_RS14025	priB
BP_RS14030	rpsF
BP_RS14035	folE2
BP_RS14040	dxs
BP_RS14045	BP_RS14045
BP_RS14050	BP_RS14050
BP_RS14055	BP_RS14055
BP_RS14060	BP_RS14060
BP_RS14065	BP_RS14065
BP_RS14070	BP_RS14070
BP_RS14080	mgtE
BP_RS14085	BP_RS14085
BP_RS14090	BP_RS14090
BP_RS14095	BP_RS14095
BP_RS14100	BP_RS14100
BP_RS14105	BP_RS14105
BP_RS14110	BP_RS14110
BP_RS14115	BP_RS14115
BP_RS14125	BP_RS14125
BP_RS14130	BP_RS14130
BP_RS14135	BP_RS14135
BP_RS14140	BP_RS14140
BP_RS14145	BP_RS14145
	
BP_RS14150	BP_RS14150
BP_RS14155	BP_RS14155
BP_RS14160	BP_RS14160
BP_RS14165	BP_RS14165
BP_RS14170	BP_RS14170
BP_RS14175	BP_RS14175
BP_RS14180	BP_RS14180
BP_RS14185	BP_RS14185
BP_RS14190	BP_RS14190
	
BP_RS14200	BP_RS14200
BP_RS14205	BP_RS14205
BP_RS14210	BP_RS14210
BP_RS14215	BP_RS14215
BP_RS14220	BP_RS14220
	
BP_RS14230	BP_RS14230
BP_RS14235	BP_RS14235
	
BP_RS14245	soxR
BP_RS14250	BP_RS14250
BP_RS14255	BP_RS14255
BP_RS14260	BP_RS14260
BP_RS14265	BP_RS14265
BP_RS14270	BP_RS14270
	
BP_RS14280	BP_RS14280
	
BP_RS14290	BP_RS14290
BP_RS14295	BP_RS14295
BP_RS14300	BP_RS14300
BP_RS14305	BP_RS14305
BP_RS14310	BP_RS14310
BP_RS14315	panB
BP_RS14320	BP_RS14320
BP_RS14325	BP_RS14325
BP_RS14330	BP_RS14330
BP_RS14335	BP_RS14335
BP_RS14340	BP_RS14340
BP_RS14345	BP_RS14345
BP_RS14350	BP_RS14350
BP_RS14355	BP_RS14355
BP_RS14360	BP_RS14360
BP_RS14365	BP_RS14365
BP_RS14370	BP_RS14370
BP_RS14375	BP_RS14375
BP_RS14380	BP_RS14380
BP_RS14385	BP_RS14385
BP_RS14390	BP_RS14390
BP_RS14395	BP_RS14395
BP_RS14400	BP_RS14400
BP_RS14405	BP_RS14405
BP_RS14410	BP_RS14410
BP_RS14415	BP_RS14415
BP_RS14420	BP_RS14420
BP_RS14425	BP_RS14425
BP_RS14430	BP_RS14430
BP_RS14435	BP_RS14435
BP_RS14440	BP_RS14440
BP_RS14445	BP_RS14445
BP_RS14450	BP_RS14450
BP_RS14455	gcvA
BP_RS14460	BP_RS14460
BP_RS14465	BP_RS14465
BP_RS14470	BP_RS14470
BP_RS14475	BP_RS14475
BP_RS14480	BP_RS14480
BP_RS14485	BP_RS14485
BP_RS14490	BP_RS14490
BP_RS14495	BP_RS14495
BP_RS14500	BP_RS14500
BP_RS14505	BP_RS14505
BP_RS14510	BP_RS14510
BP_RS14515	purB
BP_RS14520	BP_RS14520
BP_RS14525	BP_RS14525
BP_RS14530	mnmA
BP_RS14535	BP_RS14535
BP_RS14540	BP_RS14540
BP_RS14545	BP_RS14545
BP_RS14550	BP_RS14550
BP_RS14565	BP_RS14565
BP_RS14570	BP_RS14570
BP_RS14575	BP_RS14575
BP_RS14580	glcF
BP_RS14585	glcE
BP_RS14590	BP_RS14590
BP_RS14595	BP_RS14595
BP_RS14600	BP_RS14600
BP_RS14605	aroG
BP_RS14610	tldD
BP_RS14615	BP_RS14615
BP_RS14620	BP_RS14620
BP_RS14625	BP_RS14625
BP_RS14630	BP_RS14630
BP_RS14635	BP_RS14635
BP_RS14640	BP_RS14640
BP_RS14645	BP_RS14645
BP_RS14650	BP_RS14650
BP_RS14655	BP_RS14655
BP_RS14660	BP_RS14660
BP_RS14665	chrA
BP_RS14670	BP_RS14670
BP_RS14675	BP_RS14675
BP_RS14680	BP_RS14680
BP_RS14685	BP_RS14685
BP_RS14690	BP_RS14690
BP_RS14695	BP_RS14695
BP_RS14700	BP_RS14700
BP_RS14705	BP_RS14705
BP_RS14710	BP_RS14710
BP_RS14715	cyoD
BP_RS14720	cyoC
BP_RS14725	cyoB
BP_RS14730	cyoA
BP_RS14735	BP_RS14735
BP_RS14740	BP_RS14740
BP_RS14745	BP_RS14745
BP_RS14750	BP_RS14750
BP_RS14765	BP_RS14765
BP_RS14770	BP_RS14770
BP_RS14775	BP_RS14775
BP_RS14780	BP_RS14780
BP_RS14785	BP_RS14785
BP_RS14795	BP_RS14795
BP_RS14800	BP_RS14800
BP_RS14805	ribD
BP_RS14810	BP_RS14810
BP_RS14820	nrdR
BP_RS14825	glyA
BP_RS14830	BP_RS14830
BP_RS14835	tyrS
BP_RS14840	BP_RS14840
BP_RS14845	BP_RS14845
BP_RS14850	BP_RS14850
BP_RS14855	erpA
BP_RS14860	BP_RS14860
BP_RS14865	argC
BP_RS14870	rpsI
BP_RS14875	rplM
BP_RS14880	BP_RS14880
BP_RS14885	pmbA
BP_RS14890	yjgA
BP_RS14895	BP_RS14895
BP_RS14905	BP_RS14905
BP_RS14910	BP_RS14910
BP_RS14915	BP_RS14915
BP_RS14920	BP_RS14920
BP_RS14925	dbpA
BP_RS14930	BP_RS14930
BP_RS14935	BP_RS14935
BP_RS14940	BP_RS14940
BP_RS14945	BP_RS14945
BP_RS14950	gltX
BP_RS14955	BP_RS14955
BP_RS14960	BP_RS14960
BP_RS14965	BP_RS14965
BP_RS14980	BP_RS14980
BP_RS14985	BP_RS14985
BP_RS14990	BP_RS14990
BP_RS14995	BP_RS14995
BP_RS15000	BP_RS15000
BP_RS15005	BP_RS15005
BP_RS20075	BP_RS20075
BP_RS15010	BP_RS15010
BP_RS15015	BP_RS15015
BP_RS15020	BP_RS15020
BP_RS15025	BP_RS15025
BP_RS15030	BP_RS15030
BP_RS15040	accC
BP_RS15045	accB
BP_RS15050	aroQ
BP_RS15055	BP_RS15055
BP_RS15060	mpl
BP_RS15065	BP_RS15065
BP_RS15070	BP_RS15070
BP_RS15075	BP_RS15075
BP_RS15080	aroE
BP_RS15085	BP_RS15085
BP_RS15090	pagP
BP_RS15095	BP_RS15095
BP_RS15100	BP_RS15100
BP_RS15105	BP_RS15105
BP_RS15115	BP_RS15115
BP_RS15120	BP_RS15120
BP_RS15125	BP_RS15125
BP_RS15130	secA
BP_RS15135	BP_RS15135
BP_RS15140	BP_RS15140
BP_RS15145	lpxC
BP_RS15150	ftsZ
BP_RS15155	ftsA
BP_RS15160	BP_RS15160
BP_RS15165	BP_RS15165
BP_RS15170	murC
BP_RS15175	murG
BP_RS15180	ftsW
BP_RS15185	murD
BP_RS15190	mraY
BP_RS15195	murF
BP_RS15200	BP_RS15200
BP_RS15205	ftsL
BP_RS15210	rsmH
BP_RS15215	mraZ
BP_RS15220	rnpB
BP_RS15225	BP_RS15225
BP_RS15230	pyrC
BP_RS15235	BP_RS15235
BP_RS15240	BP_RS15240
BP_RS15245	BP_RS15245
BP_RS15250	rrf
BP_RS15255	BP_RS15255
BP_RS15260	BP_RS15260
BP_RS15265	BP_RS15265
BP_RS15270	BP_RS15270
